764,1,2,vomiting
764,1,4,oral fluid
764,1,8,consume food or water that has been contaminated by the feces of an infected person
765,1,1,ebola
765,1,2,fever
765,1,2,weakness
765,1,2,muscle pain
765,1,2,headache
765,1,2,sore throat
765,1,2,omiting
765,1,2,diarrhoea
765,1,2,rash
765,1,2,abdominal pain
765,1,2,bleeding
765,1,5,avoid sick people
765,2,1,malaria
765,2,2,head ache
765,2,2,body ache
765,2,4,atovaquone
765,2,5,prevent mosquito bites
765,2,8,mosquitoes
766,1,1,malaria
766,1,2,head ache
766,1,2,body ache
766,1,4,atovaquone
766,1,5,prevent mosquito bites
766,1,8,mosquitoes
766,2,1,malaria
766,2,2,fever
766,2,2,chills
766,2,2,sweats
766,2,2,headaches
766,2,2,muscle pains
766,2,2,nausea and vomiting
766,2,8,malarial parasites
766,3,1,ebola
766,3,5,safe burialor cremation of bodies
766,3,8,ebola virus
767,1,1,viral hepatitis
767,1,2,inflammation of the organ
767,1,2,fever
767,1,2,chills
767,1,2,and weakness
767,1,8,contact with contaminated blood or other body fluids
767,2,1,ebola
767,2,2,fever
767,2,2,headache
767,2,2,muscle pain
767,2,2,fatigue
767,2,2,diarrhea
767,2,2,vomiting
767,2,2,stomach pain
767,2,2,unexplained bruising
767,2,2,bleeding
767,2,5,avoid contact with blood and body fluids
767,3,1,ebola
767,3,5,level 3 travel notice
767,4,1,ebola
767,4,5,assessing the ability of ebola-affected countries
767,5,1,ebola
767,5,5,level 3 travel notice for united states citizens to avoid all nonessential travel to guinea
767,5,8,direct contact with the blood or other body fluids of a sick person
767,6,1,ebola
767,6,5,level 3 travel notice for united states citizens
767,6,8,direct contact with the blood or other body fluids of a sick person
767,7,1,ebola
767,8,1,ebola
767,8,5,isolation of ill people
768,1,1,measles
768,1,5,consult with your general practitioner or practice nurse 6-8 weeks in advance of travel
768,2,1,measles
768,2,5,carry the european health insurance card (ehic
769,1,1,ebola
769,1,8,ebov
770,1,5,produce unabridged birth certificates reflecting the details of both parents/guardians
771,1,1,ebola
771,1,2,fever
771,1,5,taking the temperature of departing travellers
772,1,1,malaria
772,1,5,chemoprophylaxis
772,2,5,produce unabridged birth certificates reflecting the details of both parents/guardians
773,1,1,diarrhoea
773,1,2,high temperature (fever
773,1,2,being sick (vomiting) and tummy (abdominal) pain
773,1,5,visit your doctor or practice nurse for travel health advice
773,1,8,eating food
773,2,1,ebola
773,2,5,avoiding contact with the blood and body fluids of people who are sick with ebola
773,3,1,ebola
773,3,5,avoiding contact with the blood and body fluids of people who are sick with ebola
773,4,1,ebola
773,4,5,avoiding contact with the blood and body fluids of people who are sick with ebola
773,5,1,ebola
773,5,5,avoiding contact with the blood and body fluids of people who are sick with ebola
774,1,1,ebola
774,1,5,avoiding contact with the blood and body fluids of people who are sick with ebola
775,1,1,ebola
775,1,8,ebola virus
775,2,1,ebola
775,2,2,fever and symptoms such severe headache
775,2,2,fatigue
775,2,2,muscle pain
775,2,2,vomiting
775,2,2,diarrhea
775,2,2,stomach pain
775,2,2,or unexplained bleeding or bruising
775,2,5,avoid direct contact (through broken skin or mucous membranes in
775,2,8,zaire
775,3,1,ebola virus
775,3,5,wearing a face shield or goggles
775,3,8,contact with blood or body fluids (such as urine
776,1,1,polio
776,1,5,vaccinated against polio
777,1,1,polio
777,1,5,vaccinated against polio
778,1,1,polio
778,1,5,vaccinated against polio
779,1,1,polio
779,1,5,vaccinated against polio
779,2,1,polio
779,2,5,vaccinated against polio
779,3,1,polio
779,3,2,fever
779,3,2,tiredness
779,3,2,nausea
779,3,2,headache
779,3,2,nasal congestion
779,3,2,sore throat
779,3,2,cough
779,3,2,stiffness in the neck and back
779,3,2,and pain in the arms and legs
779,3,8,person-to-person contact
780,1,1,polio
780,1,5,dose of oral polio vaccine
781,1,1,cholera
781,1,2,watery diarrhea
781,1,2,vomiting
781,1,2,nausea
781,1,2,vomiting
781,1,2,cramps
781,1,2,fever or blood in the stool
781,1,4,ciprofloxacin (cipro
781,1,5,bring along an antibiotic and an antidiarrheal drug
781,1,8,contaminated drinking water
781,2,1,ebola
781,2,8,zaire virus
782,1,1,cholera
782,1,2,watery diarrhea
782,1,2,vomiting
782,1,2,nausea
782,1,2,vomiting
782,1,2,cramps
782,1,2,fever or blood in the stool
782,1,4,ciprofloxacin (cipro
782,1,5,bring along an antibiotic and an antidiarrheal drug
782,1,8,contaminated drinking water
783,1,1,cholera
783,1,2,watery diarrhea
783,1,2,vomiting
783,1,2,nausea
783,1,2,vomiting
783,1,2,cramps
783,1,2,fever or blood in the stool
783,1,4,ciprofloxacin (cipro
783,1,5,bring along an antibiotic and an antidiarrheal drug
783,1,8,contaminated drinking water
784,1,1,cholera
784,1,2,watery diarrhea
784,1,2,vomiting
784,1,2,nausea
784,1,2,vomiting
784,1,2,cramps
784,1,2,fever or blood in the stool
784,1,4,ciprofloxacin (cipro
784,1,5,bring along an antibiotic and an antidiarrheal drug
784,1,8,contaminated drinking water
785,1,1,cholera
785,1,2,watery diarrhea
785,1,2,vomiting
785,1,2,nausea
785,1,2,vomiting
785,1,2,cramps
785,1,2,fever or blood in the stool
785,1,4,ciprofloxacin (cipro
785,1,5,bring along an antibiotic and an antidiarrheal drug
785,1,8,contaminated drinking water
786,1,1,cholera
787,1,1,cholera
788,1,1,ebola
788,1,5,avoid non-essential travel
789,1,1,mers
789,1,5,wash your hands often with soap and water. if soap and water are not available
789,2,1,mers
789,2,5,regular handwashing before and after touching animals
789,2,8,mers virus
789,3,1,ebola
789,3,5,avoiding contact with the blood and body fluids of people who are sick
153,1,1,ebola
153,1,2,fever severe headache joint and muscle aches chills weakness
153,1,7,early signs
154,1,1,ebola
154,1,2,fever
154,1,2,headache
154,1,2,body aches
154,1,2,cough
154,1,2,stomach pain
154,1,2,vomiting
154,1,2,and diarrhea
154,1,7,early ebola
154,2,1,ebola
154,2,2,getting sick
154,2,6,2 to 21 days
154,2,7,will develop early
155,1,1,ebola
155,1,2,diarrhea fever headache muscle pain stomach pain unexplained bleeding or bruising vomiting
156,1,1,ebola
156,1,2,fever headache joint and muscle aches weakness and tiredness sore throat chills
156,1,6,8-10 days
156,1,7,begin
157,1,1,ebola
157,1,2,fever fatigue
157,1,2,muscle pain
157,1,2,headache and sore throat
157,1,7,first
157,1,8,ebola virus
158,1,1,endemic typhus
158,1,2,fever (about 105 f
158,1,2, headache
158,1,2,malaise
158,1,2,nausea
158,1,2,vomiting
158,1,2,diarrhea
158,1,2,and a rash
158,1,7,begins about four to seven days
158,1,8,infection
159,1,1,typhus
159,1,2,vomiting
159,1,2,diarrhoea
159,1,2,rash
159,1,2,symptoms of impaired kidney and liver function
159,1,2,and in some cases
159,1,2,both internal and external bleeding (e.g. oozing from the gums
159,1,2,blood in the stools
159,1,7,first
160,1,1,ebola
160,1,2,fever
160,1,2, sore throat
160,1,2, muscular pain
160,1,2,and headaches
160,1,7,start
160,1,8,ebolaviruses
161,1,1,ebola
161,1,2,fever
161,1,2,chills
161,1,2,myalgias
161,1,2,and malaise. because of these nonspecific symptoms
161,1,2,particularly early in the course of the disease
161,1,2,evd often can be confused with other more common infectious diseases such as malaria
161,1,2,typhoid fever
161,1,2,meningococcemia
161,1,2,and other bacterial infections (for example
161,1,2,pneumonia
161,1,7,initial
161,1,8,evd
161,2,1,ebola
161,2,2,severe watery diarrhea
161,2,2,nausea
161,2,2,vomiting
161,2,2,and abdominal pain
161,2,7,initial
161,3,1,ebola evd
161,3,2,severe watery diarrhea
161,3,2,nausea
161,3,2,vomiting
161,3,2,and abdominal pain
161,3,7,about 5 days
162,1,1,cholera
162,1,2,profuse watery diarrhea
162,1,2, vomiting
162,1,2,and leg cramps. in these people
162,1,2,rapid loss of body fluids leads todehydration and shock
163,1,1,cholera
163,1,2,watery diarrhea that often contains flecks of whitish material (mucus and some epithelial cells) that are about the size of pieces of rice. 
163,2,1,cholera
163,2,2,vomiting rapid heart rate loss of skin elasticity
163,2,7,develop initial
164,1,1,cholera
164,1,2,mild or moderate diarrhea
165,1,1,cholera
165,1,2,waterydiarrhea accompanied by vomiting
165,1,2,which can quickly lead todehydration
166,1,1,cholera
166,1,2,flecks of whitish material (mucus and some epithelial cells) that are about the size of pieces of rice. the diarrhea is termed ""rice-water stool"" (see figure 1) and smells ""fishy
167,1,1,cholera
167,1,2,severe diarrhea and dehydration
167,1,7,within hours
167,1,8,serious bacterial disease
167,2,1,cholera
167,2,2,mild to moderate diarrhea
167,2,2,like other illnesses
167,3,1,cholera
167,3,2,diarrhea nausea vomiting mild to severe dehydration
167,4,1,cholera
167,4,2,ehydration caused by cholera is usually severe and can cause tiredness
167,4,2,moodiness
167,4,2,sunken eyes
167,4,2,dry mouth
167,4,2,shriveled skin
167,4,2,extreme thirst
167,4,2,reduced urine output
167,4,2,irregular heartbeat
167,4,2,and low blood pressure
870,1,1,ebola
870,1,8,deadly virus
870,2,1,ebola
870,2,8,ebola virus
870,3,1,evd
870,3,6,blood
870,4,8,filoviridae
870,5,1,ebola virus desease
870,5,2,illness
870,5,8,wild animals
870,6,5,ensure the safety
870,7,2,blood clots
870,7,2,red spots
870,7,2,bleeding
870,7,6,liver
870,7,8,ebola virus
870,8,2,blood clots
870,8,2,red spots
870,8,2,bleeding
870,8,6,liver
870,8,8,ebola virus
870,9,2,blood clots
870,9,2,red spots
870,9,2,bleeding
870,9,6,liver
870,9,8,ebola virus
870,10,1,ebola
870,10,2,headaches
870,10,2,muscle pain
870,10,2,decreased appetite
870,10,2,sore throat
870,10,2,white blisters
870,10,2,red spots
870,10,2,bleeding
870,10,6,skin
870,11,2,fever fatigue
870,11,2,muscle pain
870,11,2,headache
870,11,2,sore throat
870,11,2,vomiting
870,11,2,diarrheo
870,11,2,rash
870,11,2,bleeding
870,11,6,head
870,11,8,ebola virus
870,12,1,ebola
870,12,8,ebola virus
870,13,1,ebola
870,13,8,ebola virus
870,14,6,liver
870,14,8,ebola virus
871,1,2,blood clots
871,1,2,blood flow weakens
871,1,2,red spots
871,1,6,liver
871,1,8,ebola virus
871,2,1,ebola
871,2,8,ebola virus
871,3,2,fever
871,3,2,headache
871,3,2,muscle aches
871,3,2,rash
871,3,2,chest pain
871,3,2,vomiting
871,3,2,diarrhea
871,3,2,bleeding
871,3,2,shock
871,3,6,head
871,3,8,ebola virus
871,4,1,ebola
871,4,2,hemorrhagic fever
871,4,2,chills
871,4,2,myalgia
871,4,2,nausea
871,4,2,vomiting
871,4,2,diarrhea
871,4,2,chestpain
871,4,2,cough
871,4,2,headache
871,4,2,malaria
871,4,2,dysentery
871,4,2,influenza
871,4,6,chest
871,4,8,ebola virus
871,5,2,malaria
871,5,2,fever
871,5,2,plague
871,5,2,rash
871,5,2,red eyes
871,5,2,hiccups
871,5,2,chest pain
871,5,2,vomiting
871,5,2,diarrhea
871,5,6,liver
871,5,8,ebola virus
871,6,8,ebola virus
871,7,2,blood clotting
871,7,8,ebola virus
871,8,1,ebola
871,8,2,feeling tired
871,8,2,fever
871,8,2,pain in the muscles and joints
871,8,2,headache
871,8,2,and sore throat
871,8,2,vomiting
871,8,2,diarrhea and abdominal
871,8,6,muscles
871,8,8,ebola virus
871,9,1,ebola
871,9,2,sudden increase in body temperature
871,9,2,strong headaches
871,9,2,and joint and muscle pain
871,9,2,diarrhea
871,9,2,vomiting
871,9,2,and stomach pain
871,9,6,muscles
871,9,8,ebola virus
872,1,1,ebola
872,1,2,diarrhea
872,1,2,dark or bloody feces
872,1,2,vomiting blood
872,1,2,red eyes due to distention and hemorrhage of sclerotic arterioles
872,1,6,eyes
872,1,8,ebola virus
873,1,1,ebola
873,1,2,bleed from the nose and mouth
873,1,2,impaired kidney and liver function
873,1,2,blood in the stoolses
873,1,2,bleeding in the brain can lead to severe depression
873,1,6,nose
873,1,8,ebola virus
873,2,1,ebola
873,2,2,bleed from the nose and mouth
873,2,2,impaired kidney and liver function
873,2,2,blood in the stoolses
873,2,2,bleeding in the brain can lead to severe depression
873,2,6,nose
873,2,8,ebola virus
873,3,1,ebola
873,3,8,ebola virus
874,1,1,ebola
874,1,2,bleeding from their eyes
874,1,2,ears
874,1,2,nose
874,1,8,ebola virus
875,1,1,ebola
875,1,2,irritation to the diaphragm
875,1,2,ocularinjection and in very light skinned persons a macular rash
875,2,1,ebola
875,2,2,fever
875,2,2,muscle pain
875,2,2,headache
875,2,2,sore throat
875,2,2,or fatigue
875,2,2,vomiting
875,2,2,diarrhea
875,2,2,rashes
875,2,2,and impaired kidney or liver
875,2,6,muscle
875,3,1,ebola
875,3,2,flu-like symptoms
875,3,2,hemorrhagic symptoms
875,3,2,bleeding out of the eyes
875,3,2,minor bleeding
875,3,2,some may just have bleeding
875,3,6,eyes
875,4,1,ebola
875,4,2,blood clots
875,4,6,liver
875,5,1,ebola
875,5,2,blood thickens and slows
875,5,2,and clots begin to stick to the walls of blood vessels
875,5,6,brain
848,1,1,malaria
848,2,1,malaria
849,1,1,malaria
849,1,4,antimalarial
850,1,1,malaria
850,2,1,malaria
850,2,2,fever
850,2,2,chills
850,2,2,sweats
850,2,2,headaches
850,2,2,muscle pains
850,2,2,nausea and vomiting
850,2,8,plasmodium falciparum
141,1,1,ebola
141,1,4,therapy
141,1,8,disease
142,1,4,immunisations
142,2,3,bavarian nordic
142,2,7,few months
142,3,1,ebola
142,3,4,antibodies
142,4,4,merck vaccines
142,4,4,immunations
142,4,8,disease
144,1,1,ebola
144,1,6,14-mar
144,1,8,disease
144,2,6,23-mar-14
144,2,8,disease
145,1,1,ebola
145,1,2,fever
145,1,2,vomiting
145,1,2,illness
145,1,8,ebola virus
145,1,6,26-dec-13
146,1,1,ebola
146,1,6,1976
146,1,6,decemner 2013
146,1,8,disease
147,1,1,ebola
147,1,6,14-nov
147,1,6,14-jun
147,1,1,cholera
148,1,1,ebola
148,1,6,2014
148,1,8,ebola virus
148,2,1,ebola
148,2,6,2014
148,2,8,ebola virus
148,3,1,ebola
148,3,6,1976
148,3,6,21-dec
148,3,8,ebola virus disease
148,4,1,ebola
148,4,6,29-oct
148,4,6,2014
148,4,8,ebola virus
148,5,1,ebola
148,5,6,1976
148,5,7,first
148,5,8,ebola virus
149,1,1,ebola
149,1,4,investigational product
149,2,1,hemorrhagic fever
149,2,4,supportive care
149,2,4,intravenous fluids
149,2,4,oxygen
149,2,8,virus
150,1,1,ebola
150,1,4,experimental
151,1,1,ebola
151,1,4,brincidofovir
151,1,7,first
151,2,1,ebola
151,2,4,brincidofovir
151,2,6,oct. 6
151,2,8,virus
181,1,1,ebola
181,1,6,24-aug
181,1,6,2014
181,1,6,11-aug
181,1,8,bush animal
181,2,1,ebola
181,2,6,2-dec
181,2,6,2012
181,2,3,cdc's viral special pathogens
181,2,8,ebola virus
181,3,1,ebola hemorrhagic fever
181,3,3,cdc
181,3,6,28-jul
181,3,6,2012
181,3,8,ebola virus
181,4,1,ebola hemorrhagic fever
181,4,3,blood sample
181,4,6,14-may
181,4,6,6-may
181,4,6,2011
181,4,3,cdc
181,4,8,ebola virus
181,5,1,ebola
181,5,3,cdc
181,5,6,25-oct
181,5,6,2008
181,5,6,1989
181,5,6,1990
181,5,6,1996
181,5,7,first
181,5,8,ebola-reston virus
182,1,1,hemorrhagic fever
182,1,4,igg ebo antibodies
182,2,1,ebo
182,2,2,clinical
182,2,4,transfused
182,2,8,disease
182,3,1,ebola
182,3,6,1995
182,3,6,1976
182,3,6,feb-96
182,4,4,palliative
182,4,2,cardiovascular collapse
182,4,2,renal
182,4,5,protective equipment
182,4,8,ebo
182,5,1,ebo
182,5,4,transfusions
182,5,8,blood
183,1,1,ebola
183,1,4,developing antibodies
183,1,3,reverse transcriptase-polymerase chain reaction
183,1,3,pbmc
183,1,8,ebola viral rna
183,2,1,ebola haemorrhagic fever
183,2,3,rt-pcr
183,2,8,igm antigen
183,3,1,ebola
183,3,3,rt-pcr
183,3,8,ebola rna
184,1,1,ebola haemorrhagic fever
184,1,2,fever
184,1,3,differential diagnosis
184,1,8,ebola virus
184,2,3,rt-pcr1
184,2,8,viral antigen
587,1,2,low body temperature
587,1,2,rapid pulse rate
587,1,2,presence of crepitation
587,1,2,low percentage of lymphocyte
587,1,2,low serum albumin
616,1,1,ebola
616,1,8,ebola virus
617,1,1,typhus
618,1,1,typhus
619,1,1,typhus
619,2,1,typhus
620,1,1,scrub typhus
620,1,3,headache
621,1,1,murine typhus
622,1,1,endemic typhus
622,1,2,malaise
622,1,2,headache
622,1,2,and myalgia
623,1,1,ebola
624,1,1,ebola
625,1,1,ebola
625,1,2,21-day incubation period
626,1,1,ebola virus disease
626,2,1,ebola
627,1,1,ebola
628,1,1,ebola
628,2,1,ebola
628,3,1,ebola
629,1,1,ebola
629,2,1,ebola
630,1,1,hepatitis
631,1,1,ebola
631,2,1,evd
632,1,1,ebola
632,1,8,ebola virus
632,2,1,ebola
632,2,4,blood transfusions
632,3,1,ebola virus disease
633,1,1,ebola
634,1,1,ebola
634,1,5,drugs
635,1,1,ebola
635,1,2,fever
635,1,2,nausea
635,1,2,pain
635,1,2,fatigue
636,1,1,ebola
636,1,2,fever
636,1,2,diarrhea
637,1,1,ebola
638,1,1,ebola
638,1,2,sicker
638,2,1,ebola
638,2,2,fever severe diarrhea vomiting dehydration
638,2,6,blood kidney liver
639,1,1,ebola
639,2,1,ebola
640,1,1,ebola
640,1,8,ebola virus
664,2,1,ebola
664,2,2,joint and vision problems
664,2,5,good supportive care and the patient’s immune response
665,1,1,ebola
666,1,1,ebola
666,2,1,ebola
30,1,1,ebola
30,2,1,ebola
30,2,2,fever
29,3,1,ebola
29,3,3,samples from the patient can then be collected and tested to confirm infection
29,3,8,contaminated blood
31,1,1,ebola and marburg hemorrhagic fever
31,1,3,blood test
31,1,8,ebola or marburg virus
31,2,1,ebola
31,2,3,labs can test for ebola
31,2,8,ebola or marburg virus
74,1,1,ebola
74,1,3,detected in samples collected from bats
74,1,6,2014- 2015
74,1,8,ebola virus
74,3,1,ebola
74,3,2,illness
74,3,8,ebola virus
74,4,1,ebola
74,4,8,ebola virus
75,1,1,ebola
75,1,2,fever
75,1,2,chills
75,1,2,myalgias
75,1,2,and malaise
75,1,8,evd
75,2,1,ebola
75,2,2,fever
75,2,3,differential diagnosis
74,2,1,ebola
74,2,2,clinical criteria
74,2,2,which include elevated body temperature or subjective fever or additional symptoms such as severe headache
74,2,2,fatigue
74,2,2,muscle pain
74,2,2,vomiting
74,2,2,diarrhea
74,2,2,abdominal pain
74,2,2,or unexplained hemorrhage
74,2,5,residence in—or travel to—a country with widespread transmission or cases in urban settings with uncertain control measures; participation in funeral and burial rituals
74,2,8,evd
75,3,1,ebola
75,3,2,fever
75,3,2,chills
75,3,2,and general malaise
75,3,2,but low-grade fever and malaise
75,3,8,ebola virus
74,5,1,ebola
74,5,2,rash — a diffuse erythematous
74,5,2,nonpruritic maculopapular rash
74,5,6,2014-2015
74,5,8,ebola virus
74,6,1,ebola
74,6,2,diarrhea
74,6,2,chest pain
74,6,2,cough
74,6,2,difficulty breathing
74,6,2,difficulty swallowing
74,6,2,conjunctivitis
74,6,2,sore throat
74,6,2,confusion
74,6,2,hiccups
74,6,2,and coma or unconsciousness
1,1,1,ebola
1,1,6,2014
1,2,1,ebola
1,2,6,2014
3,1,1,ebola
3,1,6,2014
5,1,1,ebola
5,1,6,2014
5,2,1,ebola
5,2,6,2014
5,3,1,ebola
5,3,6,2014
5,3,7,not initial
5,4,1,ebola
5,4,6,2014
5,4,7,not initial
2,1,1,ebola
2,1,6,2014
2,1,7,late 2014
4,1,1,ebola
4,1,6,2014
4,1,7,first in 2014
4,2,1,ebola
4,2,6,1976
4,2,7,old
7,1,1,guniea
7,1,6,2014
7,1,7,latest
19,1,1,ebola
19,1,6,2014
19,1,7,first
19,2,1,ebola
19,2,6,2014
19,2,7,second
21,1,1,ebola
21,1,6,2014
21,1,7,initial
21,2,1,ebola
21,2,6,2014
21,3,1,ebola
21,3,6,1976
21,3,7,first
32,1,1,ebola
32,1,6,2014
6,2,1,ebola
6,2,6,2014
6,2,7,first
6,3,1,ebola
6,3,6,2014
38,1,1,ebola
38,1,6,2014
38,1,7,initial
124,1,1,ebola
124,1,2,fever
124,1,2,severe headache
124,1,2,muscle pain
124,2,1,ebola
124,2,2,weakness
124,2,2,fatigue
124,2,2,diarrhea
124,3,1,ebola
124,3,2,vomiting
124,3,2,abdominal (stomach) pain
124,3,2,unexplained hemorrhage (bleeding or bruising
128,1,1,ebola
128,1,2,bleeding both inside and outside the body (for example
128,1,2,mucosal surfaces
128,1,2,eyes) and difficulty breathing and swallowing
128,1,8,ebola virus
129,1,1,ebola
129,1,2,fever
129,1,2,headache
129,1,2,body aches
129,1,2,cough
129,1,2,stomach pain
129,1,2,vomiting
129,1,2,and diarrhea
22,2,1,ebola
22,2,3,electron microscopy
22,2,4,rt - qpcr
22,2,5,rt - qpcr
22,2,7,ebola virus
22,1,1,ebola
22,1,3,ebovdtec-rt-qpcr
22,1,2,diarrhea
22,1,7,zaire ebolavirus
23,1,1,ebola
23,1,3,anti body based detection
23,1,4,rt - qpcr
23,1,5,rt - qpcr
23,1,7,ebola virus
24,1,1,viral hemorrhagic fevers
24,1,3,pcr
24,1,4,sybrgreen
24,1,7,lassa virus
25,1,1,ebola
25,1,3,pcr
26,1,1,ebola
26,1,3,ebov np rrt-pcr
26,1,7,ebola virus rna
26,2,1,ebola
26,2,3,ebov np rrt-pcr
26,2,7,ebola virus rna
25,2,1,ebola
25,2,3,fda
25,2,6,august
25,3,2,illness
25,3,3,low hanging fruit
25,4,1,hpv
25,4,2,cancer
25,4,4,genotyping
25,5,3,nucleic acid amplification
25,5,5,food
25,5,7,coming year
26,3,1,ebola
26,3,3,cdc
26,3,5,cdc
26,3,7,ebola virus
27,1,1,ebola
27,1,3,cdc
27,1,8,ebola virus
27,2,1,ebola
27,2,3,cdc
27,2,8,ebola virus
26,4,1,ebola
26,4,2,high fewer
26,4,2,vomitimg and diarrhea
26,5,1,ebola
26,5,5,is not airborne is harder to spread and rigorous infection control procedures
26,5,8,ebola virus
28,1,1,ebola
28,1,2,elevated body temperature or subjective fever or symptoms
28,1,2,including severe headache
28,1,2,fatigue
28,1,2,muscle pain
28,1,2,vomiting
28,1,2,diarrhea
28,1,2,abdominal pain
28,1,2,or unexplained hemorrhage
28,1,3,persons who meet the�criteria for persons under investigation (puis) for evd
28,2,1,ebola
28,2,3,whole blood collected in a plastic tube preserved with edta is the preferred sample for testing
28,2,8,ebola virus
30,1,1,ebola
30,2,1,ebola
30,2,2,fever
29,3,1,ebola
29,3,3,samples from the patient can then be collected and tested to confirm infection
29,3,8,contaminated blood
31,1,1,ebola and marburg hemorrhagic fever
31,1,3,blood test
31,1,8,ebola or marburg virus
31,2,1,ebola
31,2,3,labs can test for ebola
31,2,8,ebola or marburg virus
32,1,1,ebola
32,1,2,fever
32,1,3,begin-antigen-capture enzyme-linked immunosorbent assay (elisa) testing igm elisa-polymerase chain reaction (pcr) virus isolation later in disease course or after recovery
32,1,8,ebola pcr virus
32,2,1,ebola
32,2,3,reebov antigen rapid test kit
32,2,5,to provide minimum quality
32,3,1,ebola
32,3,3,nucleic acid tests (nats
32,3,8,ebola virus
32,4,1,ebola
32,4,7,last 21 days
32,4,8,virus
32,5,1,ebola
32,5,8,ebola virus
74,1,1,ebola
74,1,3,detected in samples collected from bats
74,1,6,2014- 2015
74,1,8,ebola virus
74,3,1,ebola
74,3,2,illness
74,3,8,ebola virus
74,4,1,ebola
74,4,8,ebola virus
75,1,1,ebola
75,1,2,fever
75,1,2,chills
75,1,2,myalgias
75,1,2,and malaise
75,1,8,evd
75,2,1,ebola
75,2,2,fever
75,2,3,differential diagnosis
74,2,1,ebola
74,2,2,clinical criteria
74,2,2,which include elevated body temperature or subjective fever or additional symptoms such as severe headache
74,2,2,fatigue
74,2,2,muscle pain
74,2,2,vomiting
74,2,2,diarrhea
74,2,2,abdominal pain
74,2,2,or unexplained hemorrhage
74,2,5,residence in�or travel to�a�country with widespread transmission or cases in urban settings with uncertain control measures; participation in funeral and burial rituals
74,2,8,evd
75,3,1,ebola
75,3,2,fever
75,3,2,chills
75,3,2,and general malaise
75,3,2,but low-grade fever and malaise
75,3,8,ebola virus
74,5,1,ebola
74,5,2,rash�� a diffuse erythematous
74,5,2,nonpruritic maculopapular rash
74,5,6,2014-2015
74,5,8,ebola virus
74,6,1,ebola
74,6,2,diarrhea
74,6,2,chest pain
74,6,2,cough
74,6,2,difficulty breathing
74,6,2,difficulty swallowing
74,6,2,conjunctivitis
74,6,2,sore throat
74,6,2,confusion
74,6,2,hiccups
74,6,2,and coma or unconsciousness
43,1,1,ebola
43,1,2,fatal illness
43,1,3,physical examination findings
43,1,6,2014-2015
43,1,8,ebola virus
43,2,1,leukopenia
43,3,1,ebola
43,3,2,breaks in skin
43,3,8,ebola virus
43,4,1,ebola
43,4,8,ebola virus
43,5,1,ebola
43,5,5,kits were put together to help families treat ebola disease in their homes
43,5,6,2014
43,5,8,all equipment
85,1,7,this week
85,2,7,time
85,2,8,virus
85,3,7,first
85,3,8,virus
85,4,4,zmapp
85,4,7,first
87,1,7,first
87,1,8,virus
87,2,5,worn suits
87,2,8,bodily fluids
89,1,4,zmapp
89,1,7,week after
89,1,7,early august
89,1,8,virus
89,2,7,first
89,2,8,virus
89,3,7,this week
89,4,4,zmapp
89,4,8,virus
90,1,7,this week
90,1,7,first
92,1,7,last month
92,1,8,virus
92,2,8,blood
92,2,7,historically
92,2,8,bodily fluids
93,1,7,aug. 19 and aug. 21
93,1,7,aug. 21
93,1,7,aug. 12
93,1,7,aug. 5
93,1,7,aug. 2
93,2,7,sept. 9
93,2,7,sept. 8
93,2,7,sept. 3
94,1,7,first
94,1,8,virus
94,2,5,good isolation practices
94,2,7,first
95,1,7,later
95,1,7,first
95,2,7,last week
95,2,7,over the past two months
96,1,7,first
96,1,7,in months
96,2,8,virus
97,1,7,first
97,1,8,virus
97,2,7,first
97,2,8,virus
98,1,4,serum
98,1,7,first
98,2,7,late tuesday
99,1,7,first
99,1,7,after
99,1,7,recently
99,2,7,since
100,1,7,first
100,1,7,12 years
100,1,8,viruses
100,2,7,saturday
100,2,7,first
101,1,7,first
101,1,8,virus
101,2,7,before
101,2,7,first
102,1,7,first
102,1,4,zmapp
102,1,7,since
102,1,7,later
102,1,7,late july
102,2,4,serum from convalescents
102,2,7,later
102,2,7,1976
47,13,7,at least 7 days
47,13,1,75 days on average
47,13,7,vary from 30 to 180 days
47,13,7,within 30 to 60 days
47,14,2,chronic infection
47,14,2,cirrhosis and liver cancer
52,15,7,lasting 1.5 to 6 months
52,15,7,average 4 months
52,15,7,first 6 months
52,15,2,mild illness
52,16,1,risk for hepatitis
58,17,7,60 to 90 days
58,17,7,as soon as 45 days
58,17,7,as late as 180 days
58,18,8,blood
61,19,1,2�3 months
61,19,7,averages
61,19,7,range
61,19,1,incubation period correlating
61,20,1,extrahepatic manifestations
69,21,1,3�5 million cholera cases
69,21,1,100 000�120 000 deaths
69,21,1,two hours to five days
69,21,7,short incubation period
69,22,5,preparedness and response
70,23,1,1.4 days
70,23,7,by 0.5 days
70,23,7,95% by 4.4 days
70,24,3,extracted individual-level data
70,24,3,parametrically estimated
70,24,3,evaluated evidence
70,25,1,two hours and five days
70,25,7,between
70,25,5,returning from haiti
153,2,1,malaria
153,2,4,one type of medication
153,2,4,anti-malarial medicines
153,2,7,over the past few decades
153,2,8,plasmodium falciparum
153,3,1,malaria
153,3,4,anti-malarial medicine
153,3,7,first
153,3,7,for several weeks afterwards
154,1,1,malaria
154,1,2,feeling very weak and tired
154,1,4,how quickly treatment is administered
154,1,7,recovery time from malaria
154,1,7,several weeks afterwards
154,2,1,malaria
154,2,7,within a couple of days
154,2,7,for longer
